PersonId,Matriculated,RegionPrefLevel,RequestedRegionalReassignment,Ethnicity,Senior2007,CumulativeGPA,SpecialEducationPrefLevel,BilingualPreferred,Gender,ReceivedPellGrants,PrimarySubject,GradeLevel,IsMathMajorMinor,IsScienceMajorMinor,IsEngineeringMajorMinor,IsMathSciorEngMajorMinor,Contacted
1637493,1,1,1,5,0,3.4,1,1,0,0,6,3,0,1,0,1,1
1391636,1,1,0,6,1,3.3,2,1,0,0,10,3,0,0,0,0,1
1178963,1,1,0,1,1,3.3,1,0,0,1,1,1,0,0,0,0,0
1595684,1,1,0,1,0,3.8,3,0,0,1,13,1,0,0,0,0,0
1617839,1,1,0,1,1,3.4,1,0,0,0,1,1,0,0,0,0,1
1621493,1,1,0,1,1,3.6,1,0,0,0,11,3,0,1,0,1,0
1631496,1,3,1,1,1,3.4,1,0,0,2,6,3,0,1,0,1,0
1480091,1,1,0,4,1,3.7,1,1,0,0,14,2,0,0,0,0,1
1539112,1,1,0,5,1,3.8,1,0,1,0,2,2,0,1,0,1,1
1603364,1,1,0,1,1,3.6,3,1,0,1,1,1,0,0,0,0,0
1510668,1,1,0,4,1,3.5,1,0,0,2,5,2,1,0,0,1,0
1388321,1,1,1,1,1,3.9,1,1,0,0,12,2,0,0,0,0,0
1596194,1,1,0,2,1,3.7,1,0,0,0,1,1,0,0,0,0,1
1558752,1,1,0,2,1,3.4,1,0,0,0,5,2,0,0,0,0,0
1637302,1,1,0,2,1,3.7,1,0,0,0,2,2,0,1,0,1,0
1591673,1,1,0,1,1,3.7,1,0,0,0,1,1,0,0,0,0,0
1617738,1,1,0,3,1,3.5,1,0,1,0,12,2,0,0,0,0,1
1631947,1,1,0,3,1,2.8,1,0,0,2,13,1,0,0,0,0,0
1606869,1,1,0,1,1,3.2,3,0,0,0,2,2,0,1,0,1,1
1586791,1,1,0,5,1,3.9,1,0,0,2,3,2,0,0,0,0,1
1495128,0,1,1,1,1,3.8,1,0,1,0,1,1,0,0,0,0,1
1611099,1,1,0,1,1,3.5,1,0,0,0,8,3,0,0,0,0,0
1595759,0,1,0,1,1,3.9,1,0,1,0,1,1,0,0,0,0,1
1572758,1,1,0,1,1,3.8,1,1,1,0,18,2,1,0,0,1,0
1609761,1,1,0,6,1,3.3,1,0,0,1,1,1,0,0,0,0,1
1606831,1,1,0,1,1,3.9,1,0,0,0,12,2,0,0,0,0,1
1527053,1,1,0,5,1,3.5,1,1,0,2,1,1,0,0,0,0,0
1543640,1,1,1,4,1,3.2,3,0,0,0,10,1,0,0,0,0,0
1611372,1,1,0,1,1,3.6,3,0,0,0,17,3,0,1,0,1,0
1525877,1,1,1,2,1,3,1,1,0,0,5,2,0,0,0,0,0
1584728,1,1,1,3,1,3.8,1,0,0,0,1,1,0,0,0,0,1
1295915,1,1,1,5,1,3.6,1,1,0,0,1,1,0,0,0,0,1
1161313,1,1,1,1,1,3.9,3,0,0,0,15,2,0,0,0,0,0
1616593,1,2,1,3,1,3.7,1,1,0,0,5,2,0,0,0,0,0
1616728,1,1,0,7,1,3.6,3,1,0,1,10,1,0,0,0,0,1
1610355,1,1,1,1,1,3.7,1,0,0,0,1,1,0,0,0,0,0
1528817,0,3,1,3,1,2.8,1,0,0,1,13,1,0,0,0,0,0
1416872,1,1,1,1,1,3.8,1,0,0,0,1,1,0,0,0,0,0
1603718,1,1,0,1,1,3.7,1,0,0,0,12,3,0,0,0,0,1
1524400,1,1,0,1,1,3.9,1,1,0,0,1,1,0,0,0,0,0
1507941,1,1,0,1,1,3.4,1,0,0,0,1,1,0,0,0,0,1
1577625,1,1,0,2,1,3.4,1,1,1,2,12,2,0,0,0,0,1
1581660,1,2,0,3,0,3.3,1,0,1,0,19,1,0,0,0,0,1
1578945,0,1,1,1,0,3.8,3,0,0,2,1,1,0,0,0,0,0
1507810,1,2,1,3,1,3.1,1,0,0,2,1,1,0,0,0,0,0
1339242,1,1,0,1,1,3.6,1,0,1,0,1,1,0,1,0,1,0
1474389,1,1,0,1,1,3.9,1,1,0,0,12,2,0,0,0,0,1
1528054,1,1,0,2,1,3.4,1,0,0,0,4,2,0,0,1,1,0
1632807,1,2,0,2,1,3.1,1,0,1,0,15,2,0,0,0,0,1
1288531,1,1,0,3,1,3.5,1,0,0,2,1,1,0,0,0,0,1
1582407,0,1,0,4,1,3.6,1,0,0,0,2,2,0,0,0,0,1
1588867,0,1,1,1,1,3.8,1,1,0,0,11,3,0,1,0,1,1
1475443,1,1,0,1,1,3.9,1,1,0,0,1,1,0,0,0,0,1
1600012,0,1,1,1,1,3.6,1,0,1,0,12,2,0,0,0,0,0
1525660,1,1,0,2,1,3.9,1,0,0,0,11,3,0,1,1,1,0
1578598,1,1,0,1,0,3.2,1,0,0,0,12,2,0,0,0,0,1
1513450,1,1,0,3,1,2.5,1,0,1,1,12,2,0,0,0,0,1
1608990,1,1,0,1,1,3.9,3,0,0,0,10,1,0,0,0,0,1
1558954,0,1,0,1,1,4,3,0,0,0,8,3,0,0,1,1,1
1157027,1,1,0,1,1,3.6,1,1,0,0,1,1,0,0,0,0,1
1528661,1,1,0,2,1,3,1,0,1,0,11,3,0,0,1,1,1
1432721,1,1,0,4,1,3.6,1,0,0,0,6,3,0,1,0,1,0
1332981,1,1,0,1,1,3.9,1,0,0,0,1,1,0,0,0,0,1
1560931,1,1,0,4,1,3.1,1,0,1,1,12,2,0,0,0,0,1
1669418,1,1,0,3,0,3.2,1,0,0,2,9,3,0,0,0,0,0
1215656,1,1,0,1,1,3.8,1,0,0,0,13,1,0,0,0,0,1
1611191,1,1,0,1,1,3.8,1,0,0,0,14,2,0,0,0,0,0
1407602,0,1,0,4,1,3.7,1,0,1,0,1,1,0,0,0,0,1
1630997,1,1,0,5,1,3.9,1,1,0,2,1,1,0,0,0,0,0
1536927,1,1,0,1,1,3.7,3,1,0,0,10,1,0,0,0,0,1
1583813,0,1,1,3,0,3.1,1,0,0,2,3,2,0,0,0,0,0
1488973,1,1,0,1,1,3.8,3,0,1,0,12,3,0,0,0,0,0
1654887,1,1,0,1,1,3.8,1,1,0,0,1,1,0,0,0,0,1
1649742,1,1,0,5,1,3.5,1,0,0,0,2,2,0,1,0,1,1
1619134,1,1,0,1,1,3.5,1,0,0,0,1,1,0,0,0,0,1
1199610,0,1,0,1,1,3.4,3,1,0,0,13,1,0,0,0,0,1
1616685,1,1,0,1,1,3.9,1,0,1,0,12,2,0,0,0,0,0
1403319,1,1,0,1,1,3.7,3,0,1,0,4,2,0,0,0,0,1
1581035,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,1
1432752,1,1,0,1,1,3.7,1,0,1,2,2,3,0,1,0,1,0
1655152,1,1,0,1,0,3.7,1,0,1,1,12,2,0,0,0,0,1
1653593,1,1,0,4,1,3.2,1,0,0,2,1,1,0,0,0,0,1
1591596,1,1,0,3,0,3.2,1,0,1,0,13,1,0,0,0,0,0
1641461,1,3,0,5,1,3.2,1,1,0,2,3,2,0,0,0,0,1
1343318,1,1,0,1,1,3.3,3,0,0,0,1,1,0,0,0,0,0
1628505,1,1,0,1,1,3.5,1,1,1,0,12,3,0,1,0,1,0
1651559,1,1,0,1,0,3.1,3,0,1,0,1,1,0,0,0,0,1
1549234,0,1,0,3,1,3.1,3,0,1,0,8,3,0,0,0,0,0
1566758,0,1,0,1,1,3.9,1,0,0,0,5,2,0,0,0,0,0
1651570,1,1,0,3,1,2.8,1,0,0,0,1,1,0,0,0,0,1
1603516,0,1,0,5,1,3,1,1,0,0,14,2,0,0,0,0,1
1553198,1,1,0,1,1,3.7,3,0,0,0,12,3,0,0,0,0,1
1605181,1,1,0,1,1,3.6,3,0,0,1,10,1,0,0,0,0,0
1666591,1,1,0,1,1,3.3,1,0,0,0,1,1,0,0,0,0,1
1665859,1,1,0,3,0,3.8,1,0,0,2,5,2,0,0,0,0,1
1666735,1,1,0,1,1,3.7,3,0,0,1,10,1,0,0,0,0,1
1645470,1,1,0,1,1,3.6,1,0,0,0,2,3,0,0,0,0,1
1668342,1,1,0,2,1,3.9,1,0,0,0,1,1,0,0,0,0,0
1669951,0,1,0,1,0,3.9,1,1,0,0,8,3,0,0,0,0,1
1443551,1,1,0,1,1,3.6,1,0,1,0,2,2,0,0,1,1,0
1532153,0,1,0,1,1,3.5,2,0,0,0,10,1,0,0,0,0,0
1599840,1,1,0,2,1,3.2,1,0,0,0,5,2,0,0,0,0,1
1658083,1,1,1,3,1,3.6,1,0,0,1,12,3,0,0,0,0,1
1538760,1,1,0,1,1,3.6,3,0,0,0,10,1,0,0,0,0,0
1584554,1,1,0,1,0,3.4,1,0,0,0,1,1,0,0,0,0,1
1654793,1,1,0,1,0,3.5,2,0,0,0,10,1,0,0,0,0,0
1654876,1,1,0,1,1,2.9,1,0,0,2,1,1,0,0,0,0,0
1577777,1,1,0,1,1,3.6,3,1,0,0,10,1,0,0,0,0,1
1345134,1,1,0,1,0,3.7,1,1,0,0,1,1,0,0,0,0,0
1511831,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,1
1343860,0,1,0,5,1,3.9,1,1,0,0,11,3,0,1,0,1,0
1551944,1,1,0,5,1,2.7,3,1,0,2,10,2,0,0,0,0,1
1476236,1,3,1,5,1,3,1,1,1,0,1,1,0,0,0,0,0
1535983,1,1,0,1,1,3.2,1,0,1,0,8,3,0,0,1,1,1
1614194,1,1,0,3,1,3.9,1,0,1,0,15,2,0,0,0,0,0
1579409,0,1,0,1,1,3.5,1,0,0,0,1,1,0,0,0,0,0
1461456,0,1,0,1,1,3.5,1,0,0,0,13,1,0,0,0,0,0
1574433,1,1,0,1,1,3.5,1,0,1,0,5,2,0,0,0,0,1
1567252,1,1,0,6,1,2.7,1,0,0,1,9,2,0,0,0,0,0
1639342,1,1,0,3,1,2.8,3,0,0,1,3,2,0,0,0,0,1
1652289,1,1,0,1,1,3.9,1,0,0,0,13,1,0,0,0,0,0
1584065,1,1,0,4,1,3.7,1,0,0,0,12,3,0,0,0,0,0
1583684,1,1,0,2,1,3.8,1,0,0,1,1,1,0,0,0,0,0
1568148,0,2,0,3,1,3.3,1,0,0,2,11,2,0,1,0,1,0
1652693,1,1,0,1,1,3.9,1,1,0,0,7,1,0,0,0,0,0
1584700,0,1,0,7,0,2.9,3,0,0,0,1,1,0,0,0,0,0
1564861,1,1,0,1,1,3.6,1,0,0,0,12,2,0,0,0,0,1
1557516,1,1,0,1,1,3.5,1,0,0,0,13,1,0,0,0,0,1
1666070,1,1,0,1,1,3.8,1,1,0,0,14,2,0,0,0,0,1
1655483,1,1,0,1,1,3.2,3,0,0,0,13,1,0,0,0,0,0
1361281,0,1,0,2,1,3.2,3,1,1,1,18,2,0,0,1,1,1
1664082,1,1,0,1,1,3.6,3,0,0,0,10,1,0,0,0,0,1
1663779,1,1,0,1,0,3.9,3,0,0,0,14,3,0,0,0,0,0
1542137,0,1,0,1,1,3.8,1,0,1,0,8,3,0,0,1,1,0
1505520,0,1,0,2,1,3.6,1,0,0,1,17,3,0,1,0,1,0
1365167,1,1,1,1,1,3.9,3,1,0,0,1,1,0,0,0,0,0
1639244,0,3,0,5,1,2.6,3,1,1,2,12,2,0,0,0,0,0
1666618,1,1,0,1,1,3.7,3,0,0,0,10,2,0,0,0,0,0
1555180,1,1,0,1,1,3.7,1,0,0,0,12,2,0,0,0,0,0
1348072,0,2,0,1,1,3.7,1,0,0,0,1,1,0,0,0,0,1
1550745,1,1,0,1,1,3.5,1,0,0,1,5,2,1,0,0,1,0
1228330,1,1,0,1,1,3.2,1,0,0,0,2,3,0,1,0,1,1
1580172,1,1,0,3,1,3.5,3,0,0,2,10,1,0,0,0,0,1
1639196,0,1,0,1,1,3.8,3,0,0,0,12,2,0,0,0,0,1
1302570,1,1,0,1,1,3.6,1,0,1,0,1,1,0,0,0,0,0
1594380,1,1,0,2,1,3.1,1,0,1,0,5,2,0,0,0,0,1
1340580,1,1,0,1,1,3.7,1,0,0,0,13,1,0,0,0,0,1
1669427,0,1,0,1,0,3.8,1,1,1,0,1,1,0,0,0,0,1
1601705,1,1,0,1,1,3.6,1,0,0,0,2,3,0,1,0,1,1
1649785,1,1,0,1,1,3.3,1,0,0,0,5,2,0,0,0,0,0
1344129,0,3,0,1,1,3.8,1,1,1,0,1,1,0,0,0,0,1
1477196,1,1,0,2,1,3.9,1,1,0,0,5,2,0,0,0,0,0
1390750,1,1,0,5,1,4,1,0,0,0,1,1,0,0,0,0,0
1662389,1,1,0,1,1,3.3,3,0,1,0,5,2,0,0,0,0,0
1664183,1,1,0,1,1,3.8,1,0,1,0,4,3,0,0,1,1,0
1561731,1,1,0,2,1,3.5,1,0,1,1,2,2,0,0,0,0,0
1649510,1,1,0,1,1,2.9,1,0,0,0,1,1,0,0,0,0,1
1616155,1,1,0,1,1,3.7,1,0,1,2,1,1,0,0,0,0,1
1393214,0,1,0,2,1,3.8,1,0,1,0,1,1,0,0,0,0,1
1536982,1,1,0,1,1,3.2,1,0,1,0,12,3,0,0,0,0,0
1609806,1,1,0,1,1,3.4,1,0,1,2,1,1,0,0,0,0,0
1638603,0,1,0,1,1,3.3,3,0,0,0,10,1,0,0,0,0,0
1479083,1,1,0,4,1,3.3,1,1,1,1,1,1,0,0,0,0,0
1604911,1,1,0,1,1,3.9,1,1,1,0,1,1,0,0,0,0,0
1540833,1,1,0,1,1,3.4,3,0,0,2,10,1,0,0,0,0,1
1565636,1,1,0,1,1,3.8,1,0,0,0,1,1,0,0,0,0,0
1618607,1,1,0,1,1,3.4,1,0,1,0,1,1,0,0,0,0,0
1216475,0,1,0,1,1,3.5,3,0,0,2,1,1,0,0,0,0,1
1388670,0,1,0,1,1,3.9,1,1,0,0,14,2,0,0,0,0,0
1536426,0,1,0,1,1,3.7,3,0,1,0,5,2,1,0,0,1,0
1626925,1,1,0,1,1,3.6,1,0,0,0,16,3,0,0,0,0,0
1649559,1,1,0,5,1,3.3,1,0,0,1,11,2,0,1,0,1,0
1455555,1,1,0,1,1,3.3,1,0,1,0,11,2,0,0,0,0,1
1661309,1,1,0,1,1,2.8,3,0,0,2,12,2,0,0,0,0,0
1655089,1,1,0,3,0,3.8,1,0,0,0,1,1,0,0,0,0,0
1563325,1,1,0,3,1,3.2,1,0,0,2,11,3,0,0,0,0,1
1666172,1,1,0,1,1,3.8,3,0,0,0,2,2,0,0,0,0,1
1523111,0,1,0,1,1,3.9,1,0,0,0,1,1,0,0,0,0,1
1651572,0,3,0,1,0,3.7,1,0,0,0,12,2,0,0,0,0,1
1638946,0,1,0,2,1,3.6,3,0,0,1,10,1,0,0,0,0,1
1656366,1,1,0,1,1,3.5,1,1,0,0,1,1,0,0,0,0,0
1355020,0,1,0,1,1,3.7,1,1,0,1,1,1,0,0,0,0,0
1664241,1,1,0,3,0,3.3,1,0,0,0,1,1,0,0,0,0,0
1612074,0,1,0,4,1,3.7,1,1,0,0,1,1,0,0,0,0,1
1624268,1,1,0,2,1,3.3,1,0,1,2,1,1,0,0,0,0,0
1432380,0,1,0,1,1,3.9,1,0,0,0,11,3,0,0,0,0,1
1654867,0,1,0,5,1,3.2,1,1,0,2,14,3,0,0,0,0,0
1666384,0,1,0,1,0,3.8,1,0,0,0,3,2,0,0,0,0,0
1545172,0,2,0,1,1,3.2,1,0,1,0,12,2,0,0,0,0,0
1636387,0,1,0,1,1,3.7,1,0,0,2,12,2,0,0,0,0,0
1556631,0,1,0,1,1,3.9,1,1,0,0,1,1,0,0,0,0,1
1622529,1,1,0,1,1,3.3,3,0,0,0,12,2,0,0,0,0,0
1663001,1,1,0,1,0,3.9,3,0,0,0,10,2,0,0,0,0,0
1637841,0,1,0,1,1,3.9,1,0,0,0,11,2,0,1,0,1,1
1619998,0,1,0,1,1,3.8,3,0,0,0,10,1,0,0,0,0,0
1628839,0,1,0,6,1,4,1,1,0,0,1,1,0,0,0,0,0
1633605,1,1,0,1,1,3.7,3,0,0,1,1,1,0,0,0,0,1
1467320,0,1,0,1,1,4,1,1,0,0,1,1,0,0,0,0,1
1537654,0,1,0,5,1,3.5,1,1,0,0,8,3,0,0,0,0,0
1472251,0,1,0,1,0,3.4,1,1,0,0,12,3,0,0,0,0,0
1391350,0,1,0,1,1,3.9,1,1,0,0,4,2,0,1,0,1,0
1544076,0,1,0,1,1,3.1,1,0,1,0,15,2,0,0,0,0,1
1644698,0,1,0,1,1,3.9,1,0,1,0,12,3,0,0,0,0,0
1604758,0,1,0,3,1,3.1,1,0,0,0,5,2,0,0,0,0,1
1588793,1,1,0,1,1,3.6,1,1,0,0,9,2,0,0,0,0,1
1627403,0,1,0,1,1,3.7,1,0,0,0,12,2,0,0,0,0,1
1483361,0,1,0,1,1,3.8,1,0,0,0,1,1,0,0,0,0,1
1662067,0,1,0,1,0,3.9,1,1,0,0,1,1,0,0,0,0,1
1664098,0,1,0,1,1,3.6,3,0,1,0,13,1,0,0,0,0,1
1612172,1,1,0,1,1,3.9,1,0,0,0,1,1,0,0,0,0,0
1666542,1,1,0,1,1,3.5,1,1,0,0,14,2,0,0,0,0,0
1559663,0,1,0,1,1,3.5,3,0,0,0,12,2,0,0,0,0,1
1263020,0,1,0,1,1,3.7,3,0,1,0,10,1,0,0,0,0,1
1589381,1,1,0,4,1,3.7,1,1,0,0,14,2,0,0,0,0,0
1357221,0,1,0,1,1,3.1,3,0,1,0,8,3,0,0,0,0,0
1214690,1,1,0,1,1,3.4,1,0,0,0,1,1,0,0,0,0,1
1616618,0,1,0,5,1,3.9,1,0,0,0,3,3,0,0,0,0,1
1530956,0,1,0,2,1,3.4,3,0,1,0,10,1,0,0,0,0,1
1592017,0,1,0,1,1,3.6,1,0,1,0,4,2,0,1,0,1,1
1556451,0,1,0,1,1,3.8,1,1,0,0,12,2,0,0,0,0,1
1600018,0,1,0,3,1,3.4,1,0,0,2,11,2,0,1,0,1,0
1530502,0,1,0,1,1,3.8,3,0,0,2,10,1,0,0,0,0,0
1470922,1,1,1,4,1,3.3,3,0,0,0,1,1,0,0,0,0,1
1572861,1,1,0,1,1,3.4,3,0,0,0,12,2,0,0,0,0,0
1660967,1,1,0,1,1,3.4,3,0,0,1,3,3,0,0,0,0,0
1626755,1,1,0,1,0,3.6,1,1,0,2,12,3,0,0,0,0,0
1579812,1,1,0,1,1,3.7,1,1,0,0,1,1,0,0,0,0,0
1258273,1,1,0,1,1,3.7,3,0,0,1,3,3,0,0,0,0,1
1609049,1,1,0,1,1,3.7,1,0,1,0,1,1,0,0,1,1,0
1654214,1,1,0,2,1,3.5,2,0,0,0,10,3,0,0,0,0,0
1474534,1,1,0,1,1,3.5,3,0,1,0,10,2,0,0,0,0,0
1662057,1,1,0,1,1,3.5,1,0,1,2,5,2,0,0,0,0,1
1344417,1,1,0,1,1,3.3,1,0,0,0,14,2,0,0,0,0,1
1632122,1,1,0,1,1,3.5,1,0,0,1,1,1,0,0,0,0,1
1666163,1,1,0,1,0,3.4,3,0,0,1,10,3,0,0,0,0,1
1659548,1,1,0,3,1,3.6,1,0,0,1,8,3,0,0,0,0,0
1582738,1,1,0,1,1,3.2,3,0,0,0,4,3,0,1,0,1,0
1651204,1,1,0,6,1,3.5,3,0,0,0,10,3,0,0,0,0,0
1647991,1,1,0,1,1,3.9,3,0,1,0,1,1,0,0,0,0,1
1644389,1,1,0,1,0,3.7,1,0,0,0,5,2,0,1,0,1,1
1654943,1,1,0,5,0,3.5,1,1,0,0,12,2,0,0,0,0,0
1532397,1,1,0,1,1,3.5,3,1,0,0,1,1,0,0,0,0,1
1646861,1,1,0,1,1,3.8,1,0,0,0,2,2,0,1,0,1,1
1340050,1,1,0,3,1,2.5,3,0,0,0,1,1,0,0,0,0,0
1456728,1,1,0,4,1,3.7,1,0,0,0,4,2,0,1,0,1,0
1663947,1,1,0,1,1,3.4,1,0,0,0,11,2,0,0,0,0,0
1578885,1,1,0,1,1,2.8,1,0,1,0,12,3,0,0,0,0,0
1248788,1,1,0,2,1,3.4,1,0,0,0,12,2,0,0,0,0,0
1418317,1,1,0,5,1,3.6,1,1,0,2,1,1,0,0,0,0,1
1534910,1,1,0,1,1,3,1,0,0,0,1,1,0,0,0,0,1
1649509,1,1,0,2,0,2.9,1,0,0,2,12,2,0,0,0,0,0
1652480,1,1,0,1,1,3.2,3,0,0,0,11,3,0,1,0,1,1
1649602,1,1,0,1,0,4,1,0,1,0,2,3,0,1,0,1,1
1630139,1,1,0,1,1,3.8,1,0,0,0,1,1,0,0,0,0,0
1665770,1,1,1,1,1,3.6,3,0,1,1,1,1,0,0,0,0,0
1300826,1,1,0,3,1,3.8,1,0,0,0,12,2,0,0,0,0,0
1644164,1,1,0,1,1,3.3,3,0,0,0,8,3,0,1,0,1,0
1529470,1,1,0,2,1,3.5,1,0,0,0,12,2,0,0,0,0,0
1467467,1,1,0,1,1,3.7,1,0,0,0,1,1,0,1,0,1,0
1596876,1,1,0,5,1,3,1,0,1,2,15,2,0,0,0,0,1
1587620,1,1,0,1,1,4,3,0,0,0,1,1,0,0,0,0,1
1616109,1,1,0,3,1,3.6,1,1,0,0,14,2,0,0,0,0,0
1652491,1,1,0,1,1,3.7,3,0,1,0,1,1,0,0,0,0,0
1629800,1,1,0,3,1,3.1,3,0,0,1,10,1,0,0,0,0,0
1657405,1,1,0,2,1,3.7,3,0,0,0,2,2,0,1,0,1,1
1655129,1,1,0,1,1,3.8,1,1,0,0,2,2,0,0,0,0,0
1505650,1,1,0,1,1,3.9,3,0,1,0,8,3,1,0,0,1,0
1554195,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1654812,1,2,1,3,0,2.8,3,0,0,2,10,1,0,0,0,0,0
1633350,1,1,0,1,1,3.8,1,0,1,0,1,1,0,0,0,0,0
1645809,1,1,0,1,1,3.9,1,0,1,2,1,1,0,0,0,0,1
1596636,1,1,0,3,1,3,1,0,0,2,1,1,0,0,0,0,0
1654779,1,1,1,1,1,3.4,1,0,0,0,1,1,0,0,0,0,0
1638774,1,1,0,1,1,3.8,1,0,1,0,2,2,0,1,0,1,0
1628942,1,1,0,3,1,3.5,1,1,1,0,1,1,0,0,0,0,1
1603189,1,1,0,1,0,3,1,0,0,0,12,2,0,0,0,0,1
1651450,1,1,0,4,1,2.8,3,0,0,0,10,2,0,0,0,0,0
1596662,1,1,0,1,0,3.2,1,0,0,0,12,2,0,0,0,0,0
1590432,1,1,0,5,1,3.2,1,0,1,1,1,1,0,0,0,0,0
1611338,1,1,0,3,1,3.1,1,1,0,0,12,3,0,0,0,0,0
1658692,1,1,0,1,1,4,3,1,0,1,14,2,0,0,0,0,1
1622681,1,1,0,1,1,4,3,1,0,0,10,2,0,0,0,0,0
1586454,1,1,0,1,0,3.7,1,0,1,0,8,2,0,0,0,0,0
1565818,1,1,0,1,1,4,1,0,1,0,11,3,0,0,0,0,0
1545301,1,1,0,1,1,3.3,3,1,0,0,10,1,0,0,0,0,1
1648009,1,1,0,5,1,3.2,1,1,0,0,13,1,0,0,0,0,0
1652764,1,1,0,4,1,3.7,1,0,1,0,8,3,1,0,0,1,1
1382792,1,1,0,1,1,3.5,3,0,0,0,8,3,0,1,0,1,1
1560925,1,1,0,1,1,3.6,1,0,0,1,1,1,0,0,0,0,0
1583379,1,1,0,1,1,3.7,1,0,0,0,4,2,0,1,0,1,0
1646870,1,1,0,1,1,3.6,1,0,0,0,3,2,0,0,0,0,0
1463289,1,1,0,1,1,3.5,3,0,0,2,12,3,0,0,0,0,0
1613425,1,1,0,1,1,3.3,1,0,1,1,3,2,0,0,0,0,0
1655451,1,1,0,1,1,3.8,1,0,0,0,8,3,0,0,0,0,0
1403664,1,1,0,2,1,3.4,3,0,1,0,3,2,0,0,0,0,0
1425071,1,1,0,5,1,2.6,3,0,0,1,10,3,0,0,0,0,1
1596099,1,1,0,1,1,3.2,1,0,0,0,11,3,0,1,0,1,0
1664262,1,1,0,1,1,3.8,1,0,0,0,12,2,0,0,0,0,1
1585487,1,1,0,3,1,3.3,1,0,1,2,1,1,0,0,0,0,1
1526895,1,1,0,1,1,3.8,3,1,0,0,14,3,0,0,0,0,0
1444197,1,1,0,4,1,3.7,1,0,0,2,15,2,0,0,0,0,0
1658130,1,1,0,1,1,3.8,1,0,0,2,12,3,0,0,0,0,0
1565857,1,1,0,1,1,3.6,1,0,0,0,1,1,0,0,0,0,0
1627333,1,1,0,2,0,3.3,3,0,0,0,11,2,0,1,0,1,0
1388061,1,1,0,1,1,3.7,1,0,0,0,5,2,0,0,0,0,0
1546296,1,1,0,1,1,3.6,1,0,1,0,2,2,0,0,0,0,0
1645132,1,1,0,1,1,3.8,1,0,1,0,1,1,0,0,0,0,1
1628813,1,1,0,1,1,3.8,1,1,1,0,12,2,0,0,0,0,1
1344105,1,1,0,1,1,3.9,1,0,1,0,5,2,0,0,0,0,0
1666159,1,1,0,1,1,3.6,3,0,1,0,10,1,0,0,0,0,0
1305209,1,1,0,3,1,3,1,0,0,1,4,2,0,1,0,1,0
1580121,1,1,0,1,1,3.8,1,0,1,0,5,2,1,0,0,1,0
1443186,1,1,0,1,1,3.5,1,0,0,0,6,3,0,1,0,1,1
1639667,1,1,0,1,1,3.9,3,0,0,2,12,2,0,0,0,0,0
1646863,1,1,0,1,1,3.9,1,1,0,0,1,1,0,0,0,0,0
1649759,1,2,0,1,1,3.9,2,1,0,0,10,1,0,0,0,0,1
1551328,1,1,0,3,1,3.8,3,0,0,0,10,2,0,0,0,0,1
1645523,1,1,0,1,0,3.4,1,0,0,0,5,2,0,0,0,0,0
1320756,1,1,0,5,1,3.5,1,1,0,1,13,1,0,0,0,0,0
1606995,1,1,0,1,1,3.8,1,0,0,0,3,3,0,0,0,0,0
1582330,1,1,0,1,1,3.7,1,0,0,0,1,1,0,0,0,0,0
1615018,1,1,0,1,1,4,1,0,1,0,11,2,0,1,0,1,1
1388453,1,1,0,1,1,3.8,1,0,0,0,1,1,0,0,0,0,0
1517990,1,1,0,1,1,3.9,1,0,1,0,12,2,0,0,0,0,0
1529174,1,1,0,1,1,4,1,0,1,0,15,2,0,0,0,0,0
1640394,1,1,0,1,1,3.1,1,0,1,0,1,1,0,0,0,0,0
1614015,1,1,0,2,1,3.5,3,0,0,0,10,1,0,1,0,1,0
1554034,0,1,0,1,1,3.9,1,0,1,1,12,2,0,0,0,0,1
1580795,1,1,0,1,0,3.7,1,0,0,2,1,1,0,0,0,0,0
1634412,0,1,0,1,1,3.8,1,1,0,0,2,2,0,1,0,1,0
1587300,1,1,0,1,1,3.6,3,0,0,0,2,3,0,1,0,1,0
1587817,1,1,0,2,1,3.5,1,0,1,0,11,2,0,1,0,1,0
1486443,1,1,0,1,1,3.9,1,1,0,0,12,3,0,0,0,0,0
1607176,1,1,0,1,1,3.5,1,0,0,0,15,2,0,0,0,0,0
1564515,1,1,0,5,1,3.9,1,1,0,1,13,1,0,0,0,0,1
1395171,1,1,0,1,1,3.9,3,0,0,0,13,1,0,0,0,0,1
1557873,1,1,0,7,1,3.3,1,0,0,0,12,2,0,0,0,0,1
1561211,1,1,0,1,1,3.9,3,1,0,1,1,1,0,0,0,0,0
1344503,1,1,0,6,1,3.8,1,0,0,0,15,2,0,0,0,0,0
1658687,1,1,0,1,1,3.5,3,0,1,0,10,1,0,0,0,0,1
1468131,1,1,0,5,1,3.9,3,0,0,0,10,3,0,0,0,0,1
1662367,1,1,0,1,1,3.2,1,1,0,0,13,1,0,0,0,0,0
1635614,1,1,0,1,1,2.7,1,0,0,0,17,2,0,1,0,1,0
1615047,0,1,0,1,1,3.7,1,0,0,0,12,2,0,0,0,0,0
1431284,1,1,0,1,1,3.9,1,0,0,0,1,1,0,0,0,0,0
1467485,1,2,0,1,1,4,1,0,0,0,1,1,0,0,0,0,0
